41
# x y z
0	42.469	0
1	42.4595	0
2	42.45	0
3	42.437	0
4	42.424	0
5	42.453	0
6	42.482	0
7	42.516	0
8	42.55	0
9	42.57	0
10	42.59	0
11	42.392	0
12	42.194	0
13	42.263	0
14	42.332	0
15	42.382	0
16	42.432	0
17	42.45	0
18	42.468	0
19	42.511	0
20	42.554	0
21	42.6115	0
22	42.669	0
23	42.603	0
24	42.537	0
25	42.416	0
26	42.295	0
27	42.285	0
28	42.275	0
29	42.2765	0
30	42.278	0
31	42.348	0
32	42.418	0
33	42.444	0
34	42.47	0
35	42.5525	0
36	42.635	0
37	42.579	0
38	42.523	0
39	42.2095	0
40	41.896	0
190
# a b m n r
1	4	2	3	9.65193000000000e+01
2	5	3	4	9.66211000000000e+01
1	7	3	5	9.21903000000000e+01
3	6	4	5	9.70094000000000e+01
2	8	4	6	9.39698000000000e+01
4	7	5	6	1.04903000000000e+02
1	10	4	7	9.23776000000000e+01
3	9	5	7	9.68355000000000e+01
5	8	6	7	1.01188000000000e+02
2	11	5	8	9.92614000000000e+01
4	10	6	8	1.04075000000000e+02
1	13	5	9	9.49102000000000e+01
6	9	7	8	1.14179000000000e+02
3	12	6	9	1.00167000000000e+02
5	11	7	9	1.05660000000000e+02
2	14	6	10	9.41243000000000e+01
7	10	8	9	1.05792000000000e+02
4	13	7	10	9.88031000000000e+01
6	12	8	10	9.93784000000000e+01
3	15	7	11	9.47155000000000e+01
8	11	9	10	1.04394000000000e+02
5	14	8	11	9.34610000000000e+01
7	13	9	11	9.77175000000000e+01
1	19	7	13	9.41206000000000e+01
4	16	8	12	9.42812000000000e+01
9	12	10	11	1.06912000000000e+02
6	15	9	12	9.48344000000000e+01
8	14	10	12	1.00151000000000e+02
2	20	8	14	9.33044000000000e+01
5	17	9	13	9.73177000000000e+01
7	16	10	13	1.01207000000000e+02
10	13	11	12	1.08449000000000e+02
9	15	11	13	1.05339000000000e+02
3	21	9	15	9.08508000000000e+01
6	18	10	14	1.01548000000000e+02
11	14	12	13	1.09658000000000e+02
8	17	11	14	1.07417000000000e+02
10	16	12	14	1.10106000000000e+02
4	22	10	16	8.76683000000000e+01
7	19	11	15	1.01080000000000e+02
1	25	9	17	7.90185000000000e+01
12	15	13	14	1.09819000000000e+02
