41
# x y z
0	58.5205574	0
2	58.3812294	0
4	58.14049149	0
6	58.23151016	0
8	58.42002487	0
10	58.44643784	0
12	58.45819473	0
14	58.4600296	0
16	58.52923203	0
18	58.59653091	0
20	58.6431694	0
22	58.72463226	0
24	58.64365387	0
26	58.74491501	0
28	58.70998383	0
30	58.73097229	0
32	58.6608963	0
34	58.71239853	0
36	58.60224915	0
38	58.48071671	0
40	58.45372391	0
42	58.53395844	0
44	58.56640244	0
46	58.62749481	0
48	58.50327301	0
50	58.42059326	0
52	58.31329727	0
54	58.18402481	0
56	58.05096436	0
58	57.90895081	0
60	57.90221405	0
62	58.04245377	0
64	57.76227188	0
66	57.49186325	0
68	57.68493271	0
70	57.41712952	0
72	57.20610428	0
74	57.06313705	0
76	57.02329254	0
78	57.08550644	0
80	57.0484581	0
190
# a b m n r
1	4	2	3	8.29298000000000e+01
2	5	3	4	3.89602000000000e+01
1	7	3	5	4.34321000000000e+01
3	6	4	5	4.14294000000000e+01
2	8	4	6	5.54568000000000e+01
4	7	5	6	7.72874000000000e+01
1	10	4	7	5.02339000000000e+01
3	9	5	7	5.60811000000000e+01
5	8	6	7	6.70700000000000e+01
2	11	5	8	4.53842000000000e+01
4	10	6	8	5.06688000000000e+01
1	13	5	9	4.51994000000000e+01
6	9	7	8	9.59243000000000e+01
3	12	6	9	4.49032000000000e+01
5	11	7	9	5.95885000000000e+01
2	14	6	10	3.43836000000000e+01
7	10	8	9	1.04025000000000e+02
4	13	7	10	4.48508000000000e+01
6	12	8	10	7.74287000000000e+01
3	15	7	11	3.56380000000000e+01
8	11	9	10	1.15049000000000e+02
5	14	8	11	4.45663000000000e+01
7	13	9	11	7.51677000000000e+01
1	19	7	13	2.95116000000000e+01
4	16	8	12	3.80007000000000e+01
9	12	10	11	1.08494000000000e+02
6	15	9	12	5.34462000000000e+01
8	14	10	12	7.10399000000000e+01
2	20	8	14	3.06850000000000e+01
5	17	9	13	4.17935000000000e+01
7	16	10	13	7.14569000000000e+01
10	13	11	12	1.09654000000000e+02
9	15	11	13	1.01144000000000e+02
3	21	9	15	3.28541000000000e+01
6	18	10	14	5.06437000000000e+01
11	14	12	13	1.49374000000000e+02
8	17	11	14	6.97368000000000e+01
10	16	12	14	1.17225000000000e+02
4	22	10	16	3.78346000000000e+01
7	19	11	15	5.47699000000000e+01
1	25	9	17	3.23487000000000e+01
12	15	13	14	1.33788000000000e+02
9	18	12	15	7.58469000000000e+01
11	17	13	15	8.66953000000000e+01
2	26	10	18	3.00927000000000e+01
5	23	11	17	5.42719000000000e+01
8	20	12	16	6.15159000000000e+01
13	16	14	15	1.32725000000000e+02
10	19	13	16	7.36864000000000e+01
12	18	14	16	8.37589000000000e+01
6	24	12	18	5.38580000000000e+01
3	27	11	19	2.99950000000000e+01
9	21	13	17	8.47089000000000e+01
14	17	15	16	1.19714000000000e+02
11	20	14	17	1.00744000000000e+02
10	22	14	18	8.57070000000000e+01
13	19	15	17	1.45850000000000e+02
7	25	13	19	4.94070000000000e+01
4	28	12	20	3.00584000000000e+01
1	31	11	21	1.47749000000000e+01
15	18	16	17	2.18918000000000e+02
12	21	15	18	1.01276000000000e+02
8	26	14	20	4.68303000000000e+01
5	29	13	21	2.72719000000000e+01
14	20	16	18	1.39663000000000e+02
2	32	12	22	1.11814000000000e+01
11	23	15	19	8.63273000000000e+01
16	19	17	18	1.03921000000000e+02
13	22	16	19	1.15019000000000e+02
15	21	17	19	9.32332000000000e+01
9	27	15	21	4.60059000000000e+01
12	24	16	20	8.07228000000000e+01
3	33	13	23	9.46911000000000e+00
6	30	14	22	2.35616000000000e+01
17	20	18	19	1.38507000000000e+02
14	23	17	20	8.48360000000000e+01
16	22	18	20	9.95341000000000e+01
4	34	14	24	9.09319000000000e+00
7	31	15	23	2.19642000000000e+01
13	25	17	21	6.10549000000000e+01
10	28	16	22	4.54455000000000e+01
1	37	13	25	7.95692000000000e+00
18	21	19	20	1.12133000000000e+02
15	24	18	21	7.78533000000000e+01
17	23	19	21	1.07889000000000e+02
11	29	17	23	3.79543000000000e+01
5	35	15	25	9.94115000000000e+00
8	32	16	24	2.01782000000000e+01
2	38	14	26	7.37250000000000e+00
14	26	18	22	5.83478000000000e+01
19	22	20	21	9.98721000000000e+01
16	25	19	22	6.85509000000000e+01
15	27	19	23	6.10904000000000e+01
3	39	15	27	7.42064000000000e+00
12	30	18	24	3.61742000000000e+01
9	33	17	25	1.57760000000000e+01
6	36	16	26	1.13210000000000e+01
18	24	20	22	8.81278000000000e+01
20	23	21	22	8.85944000000000e+01
17	26	20	23	8.58704000000000e+01
19	25	21	23	9.68671000000000e+01
13	31	19	25	3.63796000000000e+01
10	34	18	26	1.53385000000000e+01
4	40	16	28	7.54646000000000e+00
16	28	20	24	7.20672000000000e+01
7	37	17	27	9.92905000000000e+00
21	24	22	23	1.20622000000000e+02
18	27	21	24	9.96548000000000e+01
20	26	22	24	1.22296000000000e+02
14	32	20	26	3.27390000000000e+01
11	35	19	27	1.50901000000000e+01
8	38	18	28	1.02940000000000e+01
17	29	21	25	9.26119000000000e+01
5	41	17	29	7.01597000000000e+00
22	25	23	24	1.31765000000000e+02
19	28	22	25	1.20368000000000e+02
12	36	20	28	1.52057000000000e+01
21	27	23	25	1.30836000000000e+02
15	33	21	27	3.05716000000000e+01
18	30	22	26	8.89525000000000e+01
